dataset,file,num_rows_used,mle_time_sec,surrogate_time_sec
n1000,1201_1000_4.csv,1000,21.33428406715393,0.00990891456604
n1000,273_1000_4.csv,1000,11.223271131515505,0.0228300094604492
n1000,905_1000_4.csv,1000,7.3803558349609375,0.0398981571197509
n1000,714_1000_4.csv,1000,10.95744800567627,0.0138759613037109
n1000,560_1000_4.csv,1000,12.48370885848999,0.0107331275939941
n1000,1221_1000_4.csv,1000,11.310066938400269,0.0054678916931152
n1000,825_1000_4.csv,1000,9.697312831878662,0.024775743484497
n1000,555_1000_4.csv,1000,6.358841896057129,0.021846055984497
n1000,883_1000_4.csv,1000,17.731119871139526,0.0074269771575927
n1000,1040_1000_4.csv,1000,5.7785069942474365,0.0181889533996582
n1000,532_1000_4.csv,1000,12.14431881904602,0.0083961486816406
n1000,161_1000_4.csv,1000,9.359732151031494,0.023730993270874
n1000,718_1000_4.csv,1000,9.325807809829712,0.0071969032287597
n1000,135_1000_4.csv,1000,21.238459825515747,0.0367779731750488
n1000,194_1000_4.csv,1000,11.238180875778198,0.0250840187072753
n1000,594_1000_4.csv,1000,27.723737001419067,0.0089929103851318
n1000,342_1000_4.csv,1000,29.440673828125,0.0090730190277099
n1000,657_1000_4.csv,1000,9.917484045028688,0.0157439708709716
n1000,57_1000_4.csv,1000,14.881906032562256,0.0249428749084472
n1000,1140_1000_4.csv,1000,16.283812999725342,0.0084819793701171
n1000,902_1000_4.csv,1000,9.493660926818848,0.0109529495239257
n1000,961_1000_4.csv,1000,5.4143030643463135,0.0183422565460205
n1000,786_1000_4.csv,1000,6.337467193603516,0.0077440738677978
n1000,537_1000_4.csv,1000,19.175707817077637,0.0159049034118652
n1000,900_1000_4.csv,1000,16.535022020339966,0.0151078701019287
n1000,1130_1000_4.csv,1000,9.874503135681152,0.018589973449707
n1000,648_1000_4.csv,1000,15.871966123580933,0.0093300342559814
n1000,597_1000_4.csv,1000,15.569864988327026,0.0248072147369384
n1000,381_1000_4.csv,1000,8.037094831466675,0.0797119140625
n1000,72_1000_4.csv,1000,8.505350828170776,0.0077431201934814
n1000,592_1000_4.csv,1000,5.858241081237793,0.0193591117858886
n1000,715_1000_4.csv,1000,22.7730712890625,0.0130889415740966
n1000,660_1000_4.csv,1000,15.421129941940308,0.0206079483032226
n1000,442_1000_4.csv,1000,15.109994888305664,0.0117661952972412
n1000,1065_1000_4.csv,1000,11.251002311706545,0.0132968425750732
n1000,973_1000_4.csv,1000,7.969969749450684,0.0086467266082763
n1000,604_1000_4.csv,1000,13.628960132598875,0.0095007419586181
n1000,70_1000_4.csv,1000,15.960179090499878,0.0135281085968017
n1000,90_1000_4.csv,1000,13.91107416152954,0.0124728679656982
n1000,738_1000_4.csv,1000,11.22285223007202,0.0076417922973632
n1000,670_1000_4.csv,1000,7.808917045593262,0.0659849643707275
n1000,538_1000_4.csv,1000,11.704488039016724,0.0137078762054443
n1000,59_1000_4.csv,1000,9.21642804145813,0.0224978923797607
n1000,275_1000_4.csv,1000,9.141156911849976,0.0524642467498779
n1000,1184_1000_4.csv,1000,11.954738855361938,0.0178499221801757
n1000,69_1000_4.csv,1000,14.56911015510559,0.0062611103057861
n1000,876_1000_4.csv,1000,7.246129035949707,0.0100562572479248
n1000,1011_1000_4.csv,1000,7.828601837158203,0.0143160820007324
n1000,824_1000_4.csv,1000,12.114371061325071,0.0073719024658203
n1000,788_1000_4.csv,1000,28.75965905189514,0.0074529647827148
n1000,768_1000_4.csv,1000,6.826257944107056,0.0084538459777832
n1000,1116_1000_4.csv,1000,20.758421182632446,0.0066621303558349
n1000,159_1000_4.csv,1000,13.019254684448242,0.0167279243469238
n1000,36_1000_4.csv,1000,7.96364688873291,0.0186059474945068
n1000,1195_1000_4.csv,1000,12.415085077285768,0.0108997821807861
n1000,513_1000_4.csv,1000,21.66427111625671,0.0184872150421142
n1000,1186_1000_4.csv,1000,12.005177021026611,0.0442349910736084
n1000,587_1000_4.csv,1000,15.275514841079712,0.0080220699310302
n1000,777_1000_4.csv,1000,19.604084968566895,0.0159101486206054
n1000,556_1000_4.csv,1000,11.323324918746948,0.009728193283081
n1000,267_1000_4.csv,1000,10.605727910995483,0.0736658573150634
n1000,767_1000_4.csv,1000,20.302695989608765,0.0122387409210205
n1000,908_1000_4.csv,1000,8.799690961837769,0.0188870429992675
n1000,263_1000_4.csv,1000,17.9039409160614,0.0181899070739746
n1000,182_1000_4.csv,1000,4.9898681640625,0.0109150409698486
n1000,946_1000_4.csv,1000,20.363549947738647,0.0196809768676757
n1000,800_1000_4.csv,1000,5.3417582511901855,0.0273239612579345
n1000,599_1000_4.csv,1000,12.118483781814575,0.0070941448211669
n1000,11_1000_4.csv,1000,7.86519193649292,0.0200560092926025
n1000,313_1000_4.csv,1000,17.994664192199707,0.0073349475860595
n1000,470_1000_4.csv,1000,9.67096710205078,0.0063240528106689
n1000,992_1000_4.csv,1000,12.372738122940063,0.014150857925415
n1000,553_1000_4.csv,1000,19.27281403541565,0.0078027248382568
n1000,1128_1000_4.csv,1000,7.56170916557312,0.0067141056060791
